date	Factom	unknown	Ascribe	Open Assets	Proof of Existence	Monegraph	Eternity Wall	BlockSign	Colu	Omni Layer	Stampery	Remembr	Bitproof	Blockstore	CoinSpark	stampd
2015-10-27 19:23	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 19:11	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0
2015-10-27 19:09	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0
2015-10-27 19:06	1	3	0	3	0	0	1	0	0	0	0	0	0	0	0
2015-10-27 18:53	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 18:38	2	4	0	0	1	0	0	0	0	0	0	0	0	0	0
2015-10-27 18:19	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 18:12	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 18:10	2	33	0	4	0	6	0	0	0	0	0	0	0	0	0
2015-10-27 17:59	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 17:54	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 17:30	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 17:15	1	11	0	8	0	0	1	0	0	0	0	0	0	0	0
2015-10-27 17:07	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 16:50	2	15	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 16:31	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 16:28	1	29	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 16:14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 16:09	1	32	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 15:51	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2015-10-27 15:40	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 15:14	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 15:04	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 14:55	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 14:47	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 14:39	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 14:13	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 14:11	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
2015-10-27 14:04	1	1	0	5	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 14:10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 13:46	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 13:26	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 13:02	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 12:55	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0
2015-10-27 12:18	1	2	0	1	0	0	1	0	8	0	0	0	1	0	0
2015-10-27 12:05	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 11:55	2	1	0	3	0	6	0	0	0	0	0	0	0	0	0
2015-10-27 11:37	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0
2015-10-27 11:36	0	4	0	0	0	6	0	0	0	0	0	0	0	0	0
2015-10-27 11:34	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 11:26	1	1	0	0	0	6	0	0	0	0	0	0	0	0	0
2015-10-27 11:26	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 11:11	2	2	0	1	0	0	1	0	0	0	0	0	0	0	0
2015-10-27 10:52	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 10:43	1	0	0	8	0	0	0	0	0	0	0	0	1	0	0
2015-10-27 10:37	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 10:24	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 10:03	3	4	0	0	0	1	0	0	0	0	0	0	0	0	0
2015-10-27 09:31	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 09:20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 09:13	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 09:06	0	1	0	3	0	0	1	0	0	0	0	0	0	0	0
2015-10-27 09:04	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 08:50	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 08:47	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 08:35	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 08:02	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 07:50	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 07:49	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 07:45	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 07:40	1	1	0	1	0	0	0	0	6	2	0	0	0	0	0
2015-10-27 07:28	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 07:15	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 07:10	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 06:51	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 06:43	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 06:32	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 06:22	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 06:12	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 06:06	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 05:21	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 05:18	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 05:11	0	0	0	3	0	0	0	0	11	0	0	0	0	0	0
2015-10-27 05:08	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 05:02	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0
2015-10-27 04:55	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 04:48	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 04:39	2	3	0	0	0	0	0	0	0	0	3	0	0	0	0
2015-10-27 04:16	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 04:09	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 03:53	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 03:38	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 03:37	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 03:10	1	1	0	3	0	0	0	0	1	0	0	0	0	0	0
2015-10-27 03:09	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 02:53	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 02:46	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 02:27	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
2015-10-27 02:12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 02:07	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 01:55	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 01:52	3	5	0	5	0	0	0	0	3	0	0	0	0	0	0
2015-10-27 01:13	1	4	0	3	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 01:03	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 00:48	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0
2015-10-27 00:37	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-27 00:08	0	1	0	5	0	6	0	0	58	0	0	0	0	0	0
2015-10-27 00:02	2	0	0	0	0	6	0	0	0	0	0	0	0	0	0
2015-10-26 23:43	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 23:35	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 23:30	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 23:25	0	6	0	11	0	0	2	0	0	0	0	0	0	0	0
2015-10-26 23:23	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 22:54	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 22:46	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 22:37	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 22:36	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 22:16	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 22:12	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 21:57	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 21:46	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 21:39	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 21:23	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 21:17	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 21:14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 21:07	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 21:04	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 20:42	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 20:31	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0
2015-10-26 20:22	2	0	0	0	0	1	0	0	0	0	0	0	0	2	0
2015-10-26 20:09	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 19:38	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 19:35	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 19:28	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 19:10	4	9	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 18:37	1	3	0	10	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 18:21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 18:13	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0
2015-10-26 17:53	1	22	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 17:48	3	13	0	0	1	0	0	0	0	0	0	0	0	0	0
2015-10-26 17:19	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 17:10	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 16:54	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 16:46	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 16:41	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 16:33	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 16:19	1	10	0	2	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 16:06	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 15:58	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 15:25	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 15:19	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 15:18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 15:06	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 15:02	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 14:53	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 14:50	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 14:38	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 14:31	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 14:05	1	6	0	1	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 13:59	0	51	0	0	0	0	0	0	0	0	0	0	0	1	0
2015-10-26 13:54	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 13:48	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 13:40	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0
2015-10-26 13:38	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 13:29	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 13:19	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 13:11	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 12:58	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 12:45	1	5	0	4	0	0	1	0	0	0	0	0	0	0	0
2015-10-26 12:37	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 12:30	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 11:43	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 11:42	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 11:39	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 11:33	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 11:13	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 11:09	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0
2015-10-26 11:03	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 10:59	0	3	0	0	0	6	0	0	0	0	0	0	0	0	0
2015-10-26 10:56	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 10:50	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 10:41	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 10:23	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 10:25	0	0	0	4	0	0	0	0	6	0	0	0	0	0	0
2015-10-26 10:15	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 09:50	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 09:42	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 09:24	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 09:20	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 09:03	2	5	0	6	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 08:41	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 08:38	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 08:23	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 08:02	1	0	0	2	0	0	0	0	2	0	0	0	0	0	0
2015-10-26 07:55	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 07:43	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 07:36	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 07:31	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 07:25	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 07:16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 07:01	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 06:39	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 06:29	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0
2015-10-26 06:24	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 06:26	1	3	0	10	0	0	1	0	8	0	0	0	0	0	0
2015-10-26 06:17	2	15	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 05:57	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 05:49	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 05:28	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0
2015-10-26 05:10	1	19	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 04:57	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 04:49	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 04:36	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 04:24	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 04:18	0	7	0	3	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 04:10	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 04:04	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 03:58	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 03:52	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 03:36	1	1	0	2	0	0	0	0	0	0	0	0	0	1	0
2015-10-26 03:29	3	5	0	0	0	0	0	0	0	0	0	0	0	164	0
2015-10-26 02:51	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 02:41	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 02:33	1	31	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 02:31	2	6	0	4	0	0	0	0	2	0	0	0	0	0	0
2015-10-26 02:02	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 02:00	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 01:33	1	42	0	7	0	1	1	0	26	0	0	0	0	24	0
2015-10-26 01:11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 01:09	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
2015-10-26 01:17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 00:58	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 00:52	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 00:31	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0
2015-10-26 00:21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 00:14	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0
2015-10-26 00:06	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-25 23:54	1	0	0	5	0	0	2	0	0	0	0	0	0	0	0
2015-10-25 23:48	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0
2015-10-25 23:43	4	10	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-25 23:02	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-25 22:47	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0
2015-10-25 22:43	1	5	0	0	0	6	0	0	0	0	0	0	0	0	0
2015-10-25 22:31	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-25 22:23	1	2	0	9	0	0	1	0	0	0	0	0	0	0	0
2015-10-25 22:20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-25 22:06	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-25 22:03	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-25 21:49	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0
2015-10-25 21:29	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-25 21:09	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-25 21:09	1	4	0	2	1	0	1	0	0	0	0	0	0	0	0
2015-10-25 20:52	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-25 20:47	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-25 20:42	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-25 20:26	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-25 19:55	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2015-10-25 19:54	2	3	0	0	0	1	0	0	0	0	0	0	0	0	0
2015-10-25 19:41	1	1	0	3	0	0	1	0	30	0	0	0	0	0	0
2015-10-25 19:21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-25 19:14	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-25 19:07	1	1	0	6	0	0	1	0	0	0	0	0	0	0	0
2015-10-25 18:58	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-25 18:56	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-25 18:15	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-25 17:35	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-25 17:30	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-25 17:12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-25 17:05	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-25 17:06	2	1	0	4	0	1	0	0	6	0	0	0	0	0	0
2015-10-25 16:49	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-25 16:34	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-25 16:13	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-25 15:37	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2015-10-25 15:36	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-25 15:40	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-25 15:12	1	4	0	3	0	0	0	0	0	0	0	0	0	0	0
2015-10-25 15:08	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-25 14:51	2	5	0	1	0	0	0	0	0	0	0	0	0	0	0
2015-10-25 14:36	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-25 14:13	2	3	0	3	0	0	0	0	0	0	0	0	0	0	0
2015-10-25 13:58	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-25 13:55	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-25 13:24	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
2015-10-25 13:18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-25 13:10	1	3	0	3	0	0	0	0	0	0	0	0	0	0	0
2015-10-25 13:08	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-25 13:02	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-25 12:55	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-10-25 12:51	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0
